Region,ID,CENTRO,PROVINCIA,LAT,LONG,Fecha Reporte,Hora Reporte,Camas Disponibles,Casos Ingresados Sospechosos,Casos Ingresados Confirmados,Casos Ingresados,% Disponibilidad,Fallecidos,Ingresados 
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,5/13/2024,9:27:16 AM,12,0,0,0,100.00%,0,0
R4,105, GENERAL MELENCIANO,INDEPENDENCIA,18.492786,-71.851355,5/13/2024,9:09:20 AM,9,1,0,1,90.00%,0,0
R5,110, EL VALLE,HATO MAYOR,18.971278,-69.376237,5/13/2024,7:13:25 AM,18,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,5/13/2024,7:08:02 AM,2,0,0,0,100.00%,0,0
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,5/13/2024,6:44:09 AM,6,0,0,0,100.00%,0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,5/13/2024,8:15:57 AM,9,1,0,1,90.00%,0,1
R6,125, NUESTRA SENORA DEL CARMEN,AZUA,18.729671,-70.941549,5/13/2024,8:32:37 AM,9,3,0,3,75.00%,0,3
R6,127, BANICA,ELIAS PIÑA,19.080778,-71.698578,5/13/2024,6:41:22 AM,5,0,0,0,100.00%,0,0
R6,128, ROSA DUARTE,ELIAS PIÑA,18.875459,-71.698168,5/13/2024,8:29:02 AM,7,0,0,0,100.00%,0,0
R6,132, DR FEDERICO ARMANDO AYBAR,SAN JUAN,18.877502,-71.521026,5/13/2024,8:19:47 AM,40,0,0,0,100.00%,0,0
R7,137, PEPILLO SALCEDO,MONTE CRISTI,19.7007,-71.7514,5/13/2024,7:29:42 AM,3,0,0,0,100.00%,0,0
R7,139, MONCION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,5/13/2024,8:15:01 AM,10,0,0,0,100.00%,0,0
R7,140, GENERAL SANTIAGO RODRIGUEZ,SANTIAGO RODRIGUEZ,19.4783,-71.3416,5/13/2024,7:08:10 AM,2,0,0,0,100.00%,0,0
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,5/13/2024,6:45:39 AM,15,0,0,0,100.00%,0,0
R7,143, JULIO MORONTA,VALVERDE,19.655348,-71.105069,5/13/2024,6:59:51 AM,0,0,0,0,,0,0
R7,144, RAMON ADRIANO VILLALONA,DAJABON,19.4219,-71.615,5/13/2024,7:54:45 AM,10,0,0,0,100.00%,0,0
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,5/13/2024,8:09:36 AM,0,0,0,0,,0,0
R7,148, ING LUIS L BOGART,VALVERDE,19.5388,-71.0819,5/13/2024,8:24:13 AM,2,0,0,0,100.00%,0,0
R7,163, PARTIDO,DAJABON,19.476748,-71.54446,5/13/2024,7:13:09 AM,10,0,0,0,100.00%,0,0
R7,2053, JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,5/13/2024,9:15:13 AM,6,0,0,0,100.00%,0,0
R7,2073, LAS MATAS DE SANTA CRUZ,MONTE CRISTI,19.659521,-71.506568,5/13/2024,8:00:56 AM,3,0,0,0,100.00%,0,0
R8,155, INMACULADA CONCEPCION,SANCHEZ RAMIREZ,19.04891,-70.152467,5/13/2024,9:41:01 AM,5,1,0,1,83.33%,0,1
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,5/13/2024,7:31:44 AM,0,0,0,0,,0,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,5/13/2024,10:36:33 AM,0,0,0,0,,0,0
R8,161, JIMA ABAJO,LA VEGA,19.108553,-70.370683,5/13/2024,7:32:58 AM,4,0,0,0,100.00%,0,0
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,5/13/2024,7:51:06 AM,2,0,0,0,100.00%,0,0
R0,11, SANTO CRISTO DE LOS MILAGROS,MONTE PLATA,18.7545,-69.631,5/14/2024,9:49:00 AM,2,0,0,0,100.00%,0,0
R0,13, YAMASA,MONTE PLATA,18.77,-70.02,5/14/2024,8:08:44 AM,0,0,0,0,,0,0
R0,14, BOCA CHICA,SANTO DOMINGO,18.434952,-69.633935,5/14/2024,8:30:07 AM,0,0,0,0,,0,0
R0,31, DR MARCELINO VELEZ SANTANA,SANTO DOMINGO,18.473463,-69.971416,5/14/2024,6:59:23 AM,4,1,0,1,80.00%,0,0
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,5/14/2024,8:21:55 AM,3,2,0,2,60.00%,0,0
R1,41, NUESTRA SENORA DE REGLA,PERAVIA,18.2793,-70.3394,5/14/2024,9:52:22 AM,0,0,0,0,,0,0
R1,43, JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,5/14/2024,9:07:57 AM,16,2,2,4,80.00%,0,1
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,5/14/2024,8:43:07 AM,20,0,0,0,100.00%,0,0
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,5/14/2024,9:08:07 AM,10,1,0,1,90.91%,0,0
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,5/14/2024,8:27:55 AM,1,0,0,0,100.00%,0,0
R2,1672, DR RAFAEL CASTRO,SANTIAGO,19.484005,-70.749086,5/14/2024,8:30:38 AM,4,0,0,0,100.00%,0,0
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,5/14/2024,8:40:24 AM,1,1,0,1,50.00%,0,1
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,5/14/2024,8:56:55 AM,6,0,0,0,100.00%,0,0
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,5/14/2024,9:02:17 AM,6,0,0,0,100.00%,0,0
R4,1654, TEOFILO GAUTIER,BARAHONA,18.276958,-71.317734,5/14/2024,8:36:44 AM,20,0,0,0,100.00%,0,0
R5,110, EL VALLE,HATO MAYOR,18.971278,-69.376237,5/14/2024,7:26:34 AM,15,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,5/14/2024,7:20:36 AM,2,0,0,0,100.00%,0,0
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,5/14/2024,6:18:14 AM,6,0,0,0,100.00%,0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,5/14/2024,8:04:23 AM,9,0,0,0,100.00%,0,0
R6,127, BANICA,ELIAS PIÑA,19.080778,-71.698578,5/14/2024,6:44:50 AM,5,0,0,0,100.00%,0,0
R6,132, DR FEDERICO ARMANDO AYBAR,SAN JUAN,18.877502,-71.521026,5/14/2024,9:37:41 AM,38,3,1,4,90.48%,0,0
R7,137, PEPILLO SALCEDO,MONTE CRISTI,19.7007,-71.7514,5/14/2024,7:39:43 AM,3,0,0,0,100.00%,0,0
R7,139, MONICION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,5/14/2024,8:12:56 AM,11,0,0,0,100.00%,0,0
R7,140, GENERAL SANTIAGO RODRIGUEZ,SANTIAGO RODRIGUEZ,19.4783,-71.3416,5/14/2024,7:25:01 AM,2,0,0,0,100.00%,0,0
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,5/14/2024,7:05:08 AM,15,0,0,0,100.00%,0,0
R7,143, JULIO MORONTA,VALVERDE,19.655348,-71.105069,5/14/2024,6:48:43 AM,0,0,0,0,,0,0
R7,144, RAMON ADRIANO VILLALONA,DAJABON,19.4219,-71.615,5/14/2024,7:30:43 AM,10,1,0,1,90.91%,0,1
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,5/14/2024,8:12:26 AM,0,0,0,0,,0,0
R7,148, ING LUIS BOGAERT,VALVERDE,19.5388,-71.0819,5/14/2024,8:28:03 AM,2,0,0,0,100.00%,0,0
R7,163, PARTIDO,DAJABON,19.476748,-71.54446,5/14/2024,7:05:16 AM,10,0,0,0,100.00%,0,0
R7,2053, JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,5/14/2024,8:35:51 AM,6,0,0,0,100.00%,0,0
R7,2073, LAS MATAS DE SANTA CRUZ,MONTE CRISTI,19.659521,-71.506568,5/14/2024,8:06:52 AM,3,0,0,0,100.00%,0,0
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,5/14/2024,8:11:04 AM,4,1,2,3,57.14%,0,1
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,5/14/2024,8:49:55 AM,0,0,0,0,,0,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,5/14/2024,10:15:55 AM,0,0,0,0,,0,0
R8,161,JIMA ABAJO,LA VEGA,19.108553,-70.370683,5/14/2024,6:23:10 AM,4,0,0,0,100.00%,0,0
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,5/14/2024,8:12:50 AM,2,0,0,0,100.00%,0,0
R0,13, YAMASA,MONTE PLATA,18.77,-70.02,5/15/2024,7:56:53 AM,8,0,0,0,"100,00%",0,0
R0,34, DR VINICIO CALVENTI,SANTO DOMINGO,18.526,-70.0535,5/15/2024,8:00:35 AM,2,1,0,1,"66,67%",0,1
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,5/15/2024,5:56:01 AM,3,2,0,2,"60,00%",0,0
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,5/15/2024,8:45:07 AM,8,1,0,1,"88,89%",0,1
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,5/15/2024,8:06:24 AM,10,1,0,1,"90,91%",0,0
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,5/15/2024,8:32:22 AM,1,0,0,0,"100,00%",9,0
R2,1672, DR RAFAEL CASTRO,SANTIAGO,19.484005,-70.749086,5/15/2024,9:13:16 AM,4,0,0,0,"100,00%",0,0
R3,84, DR ANGEL CONCEPCION LAJARA,HERMANAS MIRABAL,19.369182,-70.354079,5/15/2024,8:23:28 AM,6,2,0,2,"75,00%",0,2
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,5/15/2024,9:14:06 AM,1,1,0,1,"50,00%",0,0
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,5/15/2024,9:19:58 AM,6,0,0,0,"100,00%",0,0
R4,105, GENERAL MELENCIANO,INDEPENDENCIA,18.492786,-71.851355,5/15/2024,8:00:34 AM,9,1,0,1,"90,00%",0,0
R4,107, ELIO FALLO,PEDERNALES,18.032572,-71.745313,5/15/2024,9:35:48 AM,9,1,0,1,"90,00%",0,1
R4,1654, TEOFILO GAUTIER,BARAHONA,18.276958,-71.317734,5/15/2024,8:20:09 AM,10,0,0,0,"100,00%",0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,5/15/2024,6:46:22 AM,2,0,0,0,"100,00%",0,0
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,5/15/2024,3:46:47 AM,6,0,0,0,"100,00%",0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,5/15/2024,8:36:00 AM,9,0,0,0,"100,00%",0,0
R6,125, NUESTRA SENORA DEL CARMEN,AZUA,18.729671,-70.941549,5/15/2024,8:29:10 AM,9,3,0,3,"75,00%",0,3
R6,127, BANICA,ELIAS PIÑA,19.080778,-71.698578,5/15/2024,7:43:09 AM,5,0,0,0,"100,00%",0,0
R6,128, ROSA DUARTE,ELIAS PIÑA,18.875459,-71.698168,5/15/2024,9:22:24 AM,6,1,0,1,"85,71%",0,1
R6,132, DR FEDERICO ARMANDO AYBAR,SAN JUAN,18.877502,-71.521026,5/15/2024,9:24:20 AM,33,3,1,4,"89,19%",0,0
R7,137, PEPILLO SALCEDO,MONTE CRISTI,19.7007,-71.7514,5/15/2024,7:28:33 AM,3,0,0,0,"100,00%",0,0
R7,139, MONCION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,5/15/2024,8:09:44 AM,7,0,0,0,"100,00%",0,0
R7,140, GENERAL SANTIAGO RODRIGUEZ,SANTIAGO RODRIGUEZ,19.4783,-71.3416,5/15/2024,7:20:35 AM,2,0,0,0,"100,00",0,0
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,5/15/2024,7:05:06 AM,15,0,0,0,"100,00%",0,0
R7,144, RAMON ADRIANO VILLALONA,DAJABON,19.4219,-71.615,5/15/2024,8:02:53 AM,10,1,0,1,"90,91%",0,0
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,5/15/2024,8:09:04 AM,0,0,0,0,,0,0
R7,148, ING LUIS L BOGAERT,VALVERDE,19.5388,-71.0819,5/15/2024,8:12:18 AM,2,0,0,0,"100,00%",0,0
R7,2053, JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,5/15/2024,8:24:01 AM,5,1,0,1,"83,33%",0,1
R7,2073, LAS MATAS DE SANTA CRUZ,MONTE CRISTI,19.659521,-71.506568,5/15/2024,7:06:32 AM,3,0,0,0,"100,00%",0,0
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,5/15/2024,9:40:42 AM,4,2,2,4,"50,00%",0,1
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,5/15/2024,8:06:06 AM,0,0,0,0,,0,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,5/15/2024,8:59:25 AM,0,0,0,0,,0,0
R8,161, JIMA ABAJO,LA VEGA,19.108553,-70.370683,5/15/2024,7:37:50 AM,4,0,0,0,"100,00",0,0
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,5/15/2024,7:54:47 AM,0,0,0,0,,0,0
R0,11, SANTO CRISTO DE LOS MILAGROS,MONTE PLATA,18.7545,-69.631,5/16/2024,9:17:56 AM,3,0,0,0,100.00%,0,0
R0,13, YAMASA,MONTE PLATA,18.77,-70.02,5/16/2024,9:13:31 AM,7,1,0,1,87.50%,0,1
R0,14, BOCA CHICA,SANTO DOMINGO,18.434952,-69.633935,5/16/2024,9:02:31 AM,0,1,0,1,0.00%,0,1
R0,31, DR MARCELINO VELEZ SANTANA,SANTO DOMINGO,18.473463,-69.971416,5/16/2024,10:08:19 AM,6,4,0,4,60.00%,0,2
R0,34, DR VINICIO CALVENTI,SANTO DOMINGO,18.526,-70.0535,5/16/2024,9:08:58 AM,3,0,0,0,100.00%,0,0
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,5/16/2024,7:41:56 AM,4,1,0,1,80.00%,0,0
R1,41, NUESTRA SENIORA DE REGLA,PERAVIA,18.2793,-70.3394,5/16/2024,9:47:56 AM,0,0,0,0,,0,0
R1,43, JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,5/16/2024,8:15:19 AM,12,2,1,3,80.00%,0,0
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,5/16/2024,8:39:28 AM,13,1,0,1,92.86%,0,0
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,5/16/2024,8:39:45 AM,10,1,0,1,90.91%,0,0
R2,75, NAPIER DIAZ,SANTIAGO,19.543484,-70.792479,5/16/2024,9:09:00 AM,3,0,0,0,100.00%,0,0
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,5/16/2024,8:20:53 AM,1,0,0,0,100.00%,0,0
R2,1672, DR RAFAEL CASTRO,SANTIAGO,19.484005,-70.749086,5/16/2024,8:19:51 AM,4,0,0,0,100.00%,0,0
R3,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,5/16/2024,10:38:34 AM,16,6,0,6,72.73%,0,6
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,5/16/2024,9:11:02 AM,2,0,0,0,100.00%,0,0
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,5/16/2024,8:21:21 AM,0,0,0,0,,0,0
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,5/16/2024,8:49:21 AM,6,0,0,0,100.00%,0,0
R4,105, GENERAL MELENCIANO,INDEPENDENCIA,18.492786,-71.851355,5/16/2024,8:14:12 AM,8,2,0,2,80.00%,0,2
R4,1654, TEOFILO GAUTIER,BARAHONA,18.276958,-71.317734,5/16/2024,8:05:46 AM,10,0,0,0,100.00%,0,0
R5,110, EL VALLE,HATO MAYOR,18.971278,-69.376237,5/16/2024,6:21:27 AM,18,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,5/16/2024,7:46:16 AM,2,0,0,0,100.00%,0,0
R5,113, EVANGELINA RODRIGUEZ PEROZO,LA ALTAGRACIA,18.43,-68.6795,5/16/2024,5:53:17 AM,10,0,0,0,100.00%,0,0
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,5/16/2024,6:19:34 AM,6,0,0,0,100.00%,0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,5/16/2024,8:01:16 AM,9,0,0,0,100.00%,0,0
R6,125, NUESTRA SENORA DEL CARMEN,AZUA,18.729671,-70.941549,5/16/2024,8:30:40 AM,8,4,0,4,66.67%,0,1
R6,127, BANCA,ELIAS PIÑA,19.080778,-71.698578,5/16/2024,8:28:48 AM,5,0,0,0,100.00%,0,0
R6,128, ROSA DUARTE,ELIAS PIÑA,18.875459,-71.698168,5/16/2024,8:55:08 AM,6,1,0,1,85.71%,0,0
R6,132, DR FEDERICO ARMANDO AYBAR,SAN JUAN,18.877502,-71.521026,5/16/2024,11:32:52 AM,37,3,0,3,92.50%,0,0
R7,137, PEPILLO SALCEDO,MONTE CRISTI,19.7007,-71.7514,5/16/2024,7:51:14 AM,3,0,0,0,100.00%,0,0
R7,139, MONCION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,5/16/2024,8:24:26 AM,6,0,0,0,100.00%,0,0
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,5/16/2024,7:06:00 AM,15,0,0,0,100.00%,0,0
R7,143, JULIO MORONTA,VALVERDE,19.655348,-71.105069,5/16/2024,8:01:51 AM,0,0,0,0,,0,0
R7,144, RAMON ADRIANO VILLALONA,DAJABON,19.4219,-71.615,5/16/2024,7:33:50 AM,10,0,0,0,100.00%,0,0
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,5/16/2024,8:14:33 AM,0,0,0,0,,0,0
R7,148, ING LUIS L BOGAERT,VALVERDE,19.5388,-71.0819,5/16/2024,8:27:51 AM,2,0,0,0,100.00%,0,0
R7,163, PARTIDO,DAJABON,19.476748,-71.54446,5/16/2024,7:17:32 AM,10,0,0,0,100.00%,0,0
R7,2053, JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,5/16/2024,8:17:37 AM,5,1,0,1,83.33%,0,0
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,5/16/2024,8:19:26 AM,4,4,0,4,50.00%,0,0
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,5/16/2024,8:13:14 AM,0,0,0,0,,0,0
R8,161, JIMA ABAJO,LA VEGA,19.108553,-70.370683,5/16/2024,8:11:19 AM,4,0,0,0,100.00%,0,0
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,5/16/2024,8:05:04 AM,0,0,0,0,,0,0
R0,11, SANTO CRISTO DE LOS MILAGROS,MONTE PLATA,18.7545,-69.631,5/17/2024,9:27:35 AM,3,0,0,0,100.00%,0,0
R0,13, YAMASA,MONTE PLATA,18.77,-70.02,5/17/2024,9:37:57 AM,8,0,0,0,100.00%,0,0
R0,34, DR VINICIO CALVENTI,SANTO DOMINGO,18.526,-70.0535,5/17/2024,7:32:39 AM,2,1,0,1,66.67%,0,0
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,5/17/2024,6:30:18 AM,4,1,0,1,80.00%,0,0
R1,41, NUESTRA SENORA DE REGLA,PERAVIA,18.2793,-70.3394,5/17/2024,9:06:09 AM,0,0,0,,,0,0
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,5/17/2024,8:46:02 AM,10,1,0,1,90.91%,0,0
R2,53, TORIBIO BENCOSME,ESPAILLAT,19.38909,-70.518687,5/17/2024,7:41:33 AM,2,0,0,0,100.00%,0,0
R2,75, NAPIER DIAZ,SANTIAGO,19.543484,-70.792479,5/17/2024,10:27:57 AM,3,0,0,0,100.00%,0,0
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,5/17/2024,8:17:33 AM,4,0,0,0,100.00%,0,0
R2,1672, DR RAFAEL CASTRO,SANTIAGO,19.484005,-70.749086,5/17/2024,8:38:42 AM,4,0,0,0,100.00%,0,0
R3,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,5/17/2024,9:47:05 AM,17,4,0,4,80.95%,0,4
R3,83, PASCASIO TORIBIO PIANTINI,HERMANAS MIRABAL,19.373603,-70.419328,5/17/2024,8:24:38 AM,8,0,0,0,100.00%,0,0
R3,84, DR ANGEL CONCEPCION LAJARA,HERMANAS MIRABAL,19.369182,-70.354079,5/17/2024,9:55:25 AM,5,3,0,3,62.50%,0,0
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,5/17/2024,10:30:40 AM,2,0,0,0,100.00%,0,0
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,5/17/2024,8:19:39 AM,6,0,0,0,100.00%,0,0
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,5/17/2024,9:20:45 AM,6,0,0,0,100.00%,0,0
R4,105, GENERAL MELENCIANO,INDEPENDENCIA,18.492786,-71.851355,5/17/2024,9:18:02 AM,8,2,0,2,80.00%,0,0
R5,110, EL VALLE,HATO MAYOR,18.971278,-69.376237,5/17/2024,7:36:28 AM,18,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,5/17/2024,7:07:09 AM,1,1,0,1,50.00%,0,1
R5,113, EVANGELINA RODRIGUEZ PEROZO,LA ALTAGRACIA,18.43,-68.6795,5/17/2024,9:23:36 AM,10,0,0,0,100.00%,0,0
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,5/17/2024,5:11:20 AM,6,0,0,0,100.00%,0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,5/17/2024,8:08:38 AM,9,0,0,0,100.00%,0,0
R6,125, NUESTRA SENORA DEL CARMEN,AZUA,18.729671,-70.941549,5/17/2024,8:40:17 AM,8,4,0,4,66.67%,0,2
R6,128, ROSA DUARTE,ELIAS PIÑA,18.875459,-71.698168,5/17/2024,9:31:38 AM,7,0,0,0,100.00%,0,0
R6,132, DR FEDERICO ARMANDO AYBAR,SAN JUAN,18.877502,-71.521026,5/17/2024,10:16:55 AM,31,3,2,5,86.11%,0,0
R7,137, PEPILLO SALCEDO,MONTE CRISTI,19.7007,-71.7514,5/17/2024,7:52:33 AM,3,0,0,0,100.00%,0,0
R7,139, MONCION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,5/17/2024,8:14:25 AM,8,0,0,0,100.00%,0,0
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,5/17/2024,7:28:00 AM,15,0,0,0,100.00%,0,0
R7,143, JULIO MORONTA,VALVERDE,19.655348,-71.105069,5/17/2024,7:59:36 AM,0,0,0,0,,0,0
R7,144, RAMON ADRIANO VILLALONA,DAJABON,19.4219,-71.615,5/17/2024,7:43:57 AM,10,1,0,1,90.91%,0,1
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,5/17/2024,7:55:45 AM,0,0,0,0,,0,0
R7,148, ING LUIS L BOGAERT,VALVERDE,19.5388,-71.0819,5/17/2024,8:17:41 AM,2,0,0,0,100.00%,0,0
R7,163, PARTIDO,DAJABON,19.476748,-71.54446,5/17/2024,6:55:54 AM,10,0,0,0,100.00%,0,0
R7,2053, JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,5/17/2024,8:20:16 AM,5,1,0,1,83.33%,0,0
R7,2073, LAS MATAS DE SANTA CRUZ,MONTE CRISTI,19.659521,-71.506568,5/17/2024,7:58:02 AM,3,0,0,0,100.00%,0,0
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,5/17/2024,8:33:16 AM,4,4,0,4,50.00%,0,0
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,5/17/2024,8:01:09 AM,0,0,0,0,,0,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,5/17/2024,8:23:54 AM,0,0,0,0,,0,0
R8,161,JIMA ABAJO,LA VEGA,19.108553,-70.370683,5/17/2024,8:58:46 AM,3,1,0,1,75.00%,0,1
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,5/17/2024,7:54:23 AM,2,0,0,0,100.00%,0,0
R0,13, YAMASA,MONTE PLATA,18.77,-70.02,5/20/2024,9:00:17 AM,8,0,0,0,100.00%,0,0
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,5/20/2024,6:51:25 AM,4,1,0,1,100.00%,0,0
R1,41, NUESTRA SENIORA DE REGLA,PERAVIA,18.2793,-70.3394,5/20/2024,10:13:35 AM,0,0,0,0,,0,0
R1,43, JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,5/20/2024,8:45:56 AM,12,2,0,2,85.71%,0,0
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,5/20/2024,8:39:02 AM,18,0,0,0,100.00%,0,0
R2,53, TORIBIO BENCOSME,ESPAILLAT,19.38909,-70.518687,5/20/2024,8:24:34 AM,2,0,0,0,100.00%,0,0
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,5/20/2024,8:02:37 AM,10,1,0,1,90.91%,0,0
R2,75, NAPIER DIAZ,SANTIAGO,19.543484,-70.792479,5/20/2024,9:20:09 AM,6,0,0,0,100.00%,0,0
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,5/20/2024,8:18:32 AM,2,0,0,0,100.00%,0,0
R2,1672, DR RAFAEL CASTRO,SANTIAGO,19.484005,-70.749086,5/20/2024,8:45:32 AM,4,0,0,0,100.00%,0,0
R3,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,5/20/2024,9:37:26 AM,20,1,0,1,95.24%,0,1
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,5/20/2024,10:15:34 AM,2,0,0,0,100.00%,0,0
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,5/20/2024,8:12:59 AM,6,0,0,0,100.00%,0,0
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,5/20/2024,8:08:24 AM,6,0,0,0,100.00%,0,0
R4,105, GENERAL MELENCIANO,INDEPENDENCIA,18.492786,-71.851355,5/20/2024,9:28:45 AM,10,0,0,0,100.00%,0,0
R5,110, EL VALLE,HATO MAYOR,18.971278,-69.376237,5/20/2024,9:07:29 AM,0,0,0,0,,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,5/20/2024,7:00:34 AM,1,0,1,1,50.00%,0,0
